	Link	Name	average_score	space_score	position_score	quality_score	serve_score	price_score	address	district	views	review_count	price_range	open hours	close hours	suitable_time	last_pickup_time	prepare_time	holiday	type	capacity	style	suitable_with	serves	available
1720	/ho-chi-minh/ba-gac-nuong-bia-le-quy-don	Ba Gác Nướng & Bia - Lê Quý Đôn	7.3	7.9	7.9	7.2	7.2	6.5	31 Lê Quý Đôn, P. 7	Quận 3	51.8K	50	100.000đ - 250.000đ	15:30 	 23:30	Buổi xế,Buổi  tối,Buổi  khuya		Khoảng 10 - 15 phút	Các ngày lễ trong năm	Quán ăn	100 người lớn	Món Việt	Đãi tiệc,Ăn gia đình,Hẹn hò,Uống bia - Nhậu,Họp nhóm,Tiệc ngoài trời	Thịt Gà,Cơm Cháy,Thịt Heo,Thịt Bò,Hải sản,Món nước,Lẩu,Cơm,Thức uống,Bia	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc ', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
1721	/ho-chi-minh/ba-gac-nuong-bia-truong-cong-dinh	Ba Gác Nướng & Bia - Trương Công Định	7.3	8.1	8.1	7.2	6.5	6.7	202 Trương Công Định, P. 14	Quận Tân Bình	11.5K	20	20.000đ - 100.000đ	15:30 	 23:30	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Quán ăn	40 người lớn	Món Việt	Ăn gia đình,Uống bia - Nhậu,Họp nhóm,BBQ - Món Nướng	Thịt Bò,Lẩu	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
1722	/ho-chi-minh/ba-gac-quan-an-gia-dinh	Ba Gác Nướng & Bia - Lê Văn Sỹ	6.9	7.6	7.6	6.6	7.1	5.7	183 Lê Văn Sỹ	Quận Phú Nhuận	17.0K	11	100.000đ - 200.000đ	15:30 	 23:30	Buổi xế,Buổi  tối,Buổi  khuya		Khoảng 10 - 15 phút	Các ngày lễ trong năm	Nhà hàng	100 người lớn	Món Việt	Ăn gia đình,Họp nhóm,Takeaway - Mang về	Thịt Gà,Thịt Bò,Hải sản,Lẩu	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc ', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
1723	/ho-chi-minh/ba-gac-nuong-bia-ut-tich	Ba Gác Nướng & Bia - Út Tịch	6.6	7.2	7.4	5.6	6.0	6.6	92 Út Tịch, P. 4	Quận Tân Bình	4.4K	5	100.000đ - 2.500.000đ	15:30 	 23:30	Buổi xế,Buổi  tối		Khoảng 7 - 20 phút	Các ngày lễ trong năm	Quán ăn	80 người lớn	Món Việt	Ăn gia đình,Uống bia - Nhậu,Họp nhóm	Tôm,Thịt Bò,Hải sản,Lẩu,Cá,Mực,Ăn vặt - Ăn nhẹ,Thức uống	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước ', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
1724	/ho-chi-minh/ba-gac-nuong-bia-truong-son	Ba Gác Nướng & Bia - Trường Sơn	9.1	9.3	9.3	9.3	9.3	8.3	CC26 - CC27 Trường Sơn, P. 15	Quận 10	4.6K	4	100.000đ - 250.000đ	15:30 	 23:30	Buổi xế,Buổi  tối,Buổi  khuya		Khoảng 7 - 10 phút	Các ngày lễ trong năm	Quán ăn	80 người lớn	Món Việt	Ăn gia đình,Uống bia - Nhậu,Họp nhóm,Tiếp khách	Thịt Gà,Cơm Chiên,Thịt Heo,Thịt Bò,Lẩu,Cơm,Bia	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước ', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
1725	/ho-chi-minh/ba-gac-nuong-bia-nam-ky-khoi-nghia	Ba Gác Nướng & Bia - Nam Kỳ Khởi Nghĩa	7.1	7.4	7.5	6.9	6.8	6.9	61 Nam Kỳ Khởi Nghĩa, P. Bến Thành	Quận 1	7.4K	20	100.000đ - 250.000đ	16:00 	 23:59	Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Nhà hàng	30 người lớn	Món Việt	Đãi tiệc,Uống bia - Nhậu,Họp nhóm,Tiếp khách	Thịt Gà,Thịt Bò,Thịt Heo,Cua - Ghẹ,Bào Ngư,Hải sản,Lẩu,Mực,Thức uống	['Có wifi ', 'Có giao hàng ', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô ', 'Nên đặt trước', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
1726	/ho-chi-minh/ba-gac-nuong-bia-quang-trung	Ba Gác Nướng & Bia - Quang Trung	7.3	8.3	8.3	6.7	7.0	6.3	1 Quang Trung, P. 10	Quận Gò Vấp	2.6K	3	100.000đ - 300.000đ	16:00 	 23:59	Buổi xế,Buổi  tối,Buổi  khuya		Khoảng 5 - 15 phút	Các ngày lễ trong năm	Quán ăn	100 người lớn	Món Việt	Uống bia - Nhậu,Họp nhóm,Tiếp khách	Lẩu	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước ', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
1727	/ho-chi-minh/com-tam-an-duong-vuong	Cơm Tấm 500 An Dương Vương	3.7	3.7	4.5	3.8	3.3	3.2	500 An Dương Vương, P. 4	Quận 5	23.0K	119	20.000đ - 44.000đ	06:00 	 20:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	09:30 AM	Khoảng 5 - 15 phút	Các ngày lễ trong năm	Quán ăn	150 người lớn                                    (Có chỗ cho trẻ em)	Món Việt	Ăn gia đình,Giao tận nơi,Takeaway - Mang về,Ăn bình dân - Quán Cóc	Cơm Tấm,Thịt Heo,Sườn nướng,Cơm	['Có wifi', 'Có giao hàng ', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
1728	/ho-chi-minh/che-buoi-tu-sac	Chè Bưởi Tứ Sắc	7.6	7.3	7.6	7.6	8.0	7.7	18 Bùi Thị Xuân, P. 2	Quận Tân Bình	3.8K	54	20.000đ - 25.000đ	07:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 6 phút	Các ngày lễ trong năm	Ăn vặt/vỉa hè		Món Việt	Họp nhóm,Ăn vặt,Takeaway - Mang về	Chè,Ăn vặt - Ăn nhẹ	['Có giao hàng', 'Cho mua về ', 'Có bàn ngoài trời', 'Giữ xe máy miễn phí', 'Có khu vực hút thuốc', 'Có chiếu bóng đá']
1729	/ho-chi-minh/shabu-x-lau-nhanh-gia-mem-le-van-sy	Shabu X - Lẩu Nhanh Giá Mềm - Lê Văn Sỹ	6.5	7.0	7.0	6.2	5.6	6.6	484 Lê Văn Sỹ, P. 14	Quận 3	11.1K	53	69.000đ - 100.000đ	09:30 	 22:30	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	10:00 PM	Khoảng 5 - 10 phút	Các ngày lễ trong năm	Nhà hàng	100 người lớn	Món Việt	Ăn gia đình,Hẹn hò,Họp nhóm	Lẩu	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
1730	/ho-chi-minh/tokyo-sundubu-am-thuc-nhat-ban	Tokyo Sundubu - Ẩm Thực Nhật Bản - Saigon Centre	8.0	8.0	7.8	8.4	8.2	7.4	Saigon Centre, 65 Lê Lợi, P. Bến Nghé	Quận 1	3.2K	42	100.000đ - 400.000đ	09:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	09:30 PM	Khoảng 5 - 10 phút	Các ngày lễ trong năm	Nhà hàng	100 người lớn	Món Á ,Món Nhật	Đãi tiệc,Ăn gia đình,Hẹn hò,Họp nhóm	Thịt Bò,Cháo	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô ', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
1731	/ho-chi-minh/bo-la-lot-anh-ba-phan-xich-long	Bò Lá Lốt Anh Ba - Phan Xích Long	4.9	3.8	5.4	5.6	4.6	5.4	460 Phan Xích Long, P. 2	Quận Phú Nhuận	24.2K	65	30.000đ - 55.000đ	17:30 	 21:30	Buổi xế,Buổi  tối	21:30	Khoảng 5 - 10 phút	Không nghỉ lễ	Quán ăn	20 người lớn	Món Việt	Ăn gia đình,Họp nhóm,Ăn vặt	Thịt Bò,Bò lá lốt	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
1732	/ho-chi-minh/che-trai-cay-viet	Chè Trái Cây Việt - Có Giao Hàng	7.1	7.6	7.8	7.1	6.6	6.6	309/22 Nguyễn Văn Trỗi, P. 1	Quận Tân Bình	55.4K	44	12.000đ - 34.000đ	09:00 	 18:00	Buổi  trưa,Buổi xế,Buổi  tối	10:30 PM	Khoảng 7 phút	Các ngày lễ trong năm	Café/Dessert	70 người lớn                                    (Có chỗ cho trẻ em)	Món Việt ,Món Miền Nam ,Nha Trang	Hẹn hò,Họp nhóm,Giao tận nơi,Thư giãn,Ăn vặt,Ngắm cảnh,Takeaway - Mang về	Chè,Café - Kem,Sinh tố - Nước ép,Thức uống,Trái cây	['Có wifi ', 'Có giao hàng ', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên ', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
1733	/ho-chi-minh/opera-buffet-park-hyatt-saigon	Opera Buffet - Park Hyatt Saigon	7.9	8.5	8.4	7.8	8.6	6.4	Lobby Park Hyatt Hotel, 2 Công Trường Lam Sơn	Quận 1	24.5K	20	1.000.000đ - 2.000.000đ	18:00 	 22:30	Buổi  trưa,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Sang trọng,Buffet,Nhà hàng,Tiệc cưới/Hội nghị	200 người lớn	Món Âu	Đãi tiệc,Buffet,Tổ chức tiệc cưới		['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về', 'Trả bằng thẻ ', 'Có chỗ đậu ôtô ', 'Nên đặt trước ', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
1734	/ho-chi-minh/napolis-pizza-ly-tu-trong	VN Napolis Pizza & Cafe - Lý Tự Trọng	7.2	7.5	7.5	6.9	7.4	6.7	284 - 286 Lý Tự Trọng, P. Bến Thành	Quận 1	46.8K	47	60.000đ - 150.000đ			Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	11:30 PM	Khoảng 5 - 10 phút	Các ngày lễ trong năm	Nhà hàng	40 người lớn	Món Âu ,Ý	Ăn gia đình,Họp nhóm,Giao tận nơi	Pizza & Pasta	['Có wifi', 'Có giao hàng ', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
1735	/ho-chi-minh/duong-thanh-am-thuc-trung-hoa	Dương Thành - Ẩm Thực Trung Hoa	6.7	6.7	6.5	6.9	6.7	6.6	64 - 68 Phan Xích Long, P. 16	Quận 11	32.6K	38	16.000đ - 330.000đ	11:00 	 00:00	Buổi  trưa,Buổi xế,Buổi  tối,Buổi  khuya	11:30 PM	Khoảng 10 - 15 phút	Các ngày lễ trong năm	Quán ăn	150 người lớn	Món Á ,Món Trung Hoa	Ăn gia đình	Thịt Bò,Bún,Hủ tiếu,Mì,Dimsum	['Có wifi', 'Có giao hàng ', 'Có máy lạnh & điều hòa ', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
1736	/ho-chi-minh/nha-hang-chay-moc-nhien-cn-su-van-hanh	Nhà Hàng Chay Mộc Nhiên - CN Sư Vạn Hạnh	7.1	6.9	7.4	7.4	7.0	6.7	391/4 Sư Vạn Hạnh, P. 12	Quận 10	25.0K	54	15.000đ - 85.000đ	07:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	09:30 PM	Khoảng 3 - 56 phút	Các ngày lễ trong năm	Ăn chay,Quán ăn	20 người lớn	Món Việt	Ăn gia đình,Ăn chay,Ăn bình dân - Quán Cóc	Xôi,Chè,Sinh tố - Nước ép,Món chay	['Sân Tennis', 'Có wifi', 'Có hồ bơi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
1737	/ho-chi-minh/mekong-kitchen-vietnamese-cuisine	Mekong Kitchen - Vietnamese Cuisine - Nguyễn Thái Bình	8.2	8.6	8.3	8.3	8.3	7.5	156 - 158 Nguyễn Thái Bình, P. Nguyễn Thái Bình	Quận 1	7.1K	34	50.000đ - 200.000đ	10:00 	 22:00	Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Quán ăn	100 người lớn	Món Việt	Ăn gia đình,Hẹn hò,Họp nhóm,Tiếp khách,BBQ - Món Nướng,Ăn vặt,Takeaway - Mang về	Thịt Gà,Thịt Bò,Thịt Heo,Hải sản,Món nước,Ăn vặt - Ăn nhẹ,Cơm	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ ', 'Có chỗ đậu ôtô', 'Nên đặt trước ', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
1738	/ho-chi-minh/quan-com-chi-bay-le-anh-xuan	Quán Cơm Chị Bảy - Lê Anh Xuân		--	--	--	--	--	29 Lê Anh Xuân, P. Bến Thành	Quận 1	84	0	39.000đ - 98.000đ	10:00 	 21:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 7 - 10 phút	Các ngày lễ trong năm	Quán ăn	50 người lớn	Món Việt	Ăn gia đình,Họp nhóm,Tiếp khách	Thịt Gà,Món nước,Lẩu,Cơm	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước ', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
1739	/ho-chi-minh/banh-flan-tay-ban-nha-duong-so-1	Bánh Flan Tây Ban Nha	7.6	6.8	7.3	8.5	7.4	8.3	119 Đường Số 1, P. 11	Quận Gò Vấp	21.2K	53	15.000đ - 30.000đ	09:00 	 21:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	08:30 PM	Khoảng 5 - 10 phút	Các ngày lễ trong năm	Ăn vặt/vỉa hè,Café/Dessert	20 người lớn	Món Âu ,Tây Ban Nha	Họp nhóm,Ăn vặt	Ăn vặt - Ăn nhẹ	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
1740	/ho-chi-minh/bun-cha-ha-noi-26	Bún Chả Hà Nội 26	6.6	6.3	6.5	6.6	6.6	6.8	8A/9C2 Thái Văn Lung	Quận 1	26.4K	50	30.000đ - 44.000đ	07:00 	 20:30	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	10:00 PM	Khoảng 5 - 10 phút	Các ngày lễ trong năm	Quán ăn	30 người lớn                                    (Có chỗ cho trẻ em)	Món Việt ,Món Bắc	Ăn bình dân - Quán Cóc	Bún,Món nước,Miến	['Có wifi', 'Có giao hàng ', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc ', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
1741	/ho-chi-minh/bun-sai-gon-i-love-bun	Bún Sài Gòn  - I Love Bún	7.0	6.8	7.4	7.0	7.0	6.7	126 Hùng Vương, P. 8	Quận 5	19.4K	37	40.000đ - 66.000đ	06:30 	 22:30	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	10:00 PM	Khoảng 5 - 15 phút	Các ngày lễ trong năm	Quán ăn	70 người lớn                                    (Có chỗ cho trẻ em)	Món Việt ,Món Thái	Ăn gia đình,Tiếp khách,Giao tận nơi		['Có wifi ', 'Có giao hàng ', 'Có máy lạnh & điều hòa ', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
1742	/ho-chi-minh/che-co-7-can-tho-chung-cu-ngo-gia-tu	Chè Cô 7 Cần Thơ - Đường 15	7.0	6.3	7.4	7.1	6.9	7.2	251 Đường 15, P. Tân Kiểng	Quận 7	18.6K	51	10.000đ - 20.000đ	09:00 	 21:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Ăn vặt/vỉa hè	15 người lớn	Món Miền Nam	Ăn vặt,Takeaway - Mang về,Ăn Fastfood	Chè,Bánh - Kẹo,Ăn vặt - Ăn nhẹ	['Có giao hàng', 'Cho mua về ', 'Có bàn ngoài trời ', 'Giữ xe máy miễn phí', 'Có khu vực hút thuốc', 'Có chiếu bóng đá']
1743	/ho-chi-minh/che-co-7-can-tho-duong-41	Chè Cô 7 Cần Thơ - Đường Số 41	7.5	6.8	8.3	7.8	7.0	7.8	49 Đường Số 41, P. 6	Quận 4	2.4K	4	10.000đ - 20.000đ	09:00 	 21:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 15 phút	Các ngày lễ trong năm	Ăn vặt/vỉa hè	20 người lớn	Món Việt	Ăn vặt,Takeaway - Mang về	Chè,Bánh - Kẹo,Bánh bèo,Ăn vặt - Ăn nhẹ,Bánh tằm	['Có giao hàng', 'Cho mua về ', 'Có bàn ngoài trời', 'Giữ xe máy miễn phí', 'Có khu vực hút thuốc', 'Có chiếu bóng đá']
1744	/ho-chi-minh/bankara-ramen-saigon-centre	Bankara Ramen - Saigon Centre	7.3	7.5	7.6	7.2	7.3	6.6	Saigon Centre, 65 Lê Lợi, P. Bến Nghé	Quận 1	3.8K	41	50.000đ - 200.000đ	10:00 	 23:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	10:30 PM	Khoảng 5 - 10 phút	Các ngày lễ trong năm	Nhà hàng	50 người lớn	Món Á ,Món Nhật	Ăn gia đình,Hẹn hò,Họp nhóm	Món nước,Mì,Bánh - Kẹo	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô ', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
