,_id,name,review_count,address,district,average_score,views,food_list,comment_list,position_score,space_score,quality_score,serve_score,price_score,food_link,opening_time,suitable_time,last_pick_up_time,prepare_time,holiday,type,capacity,style,suitable_with,serves,available,parking_lots,website,price_range
1098,63341869b53fc66fec0035f0,Chiyoda Sushi Viet Nam,172,"149 Nguyễn Đình Chiểu, P. Võ Thị Sáu",Quận 3,8.4,25.2K,[],[],8.4,8.6,8.7,8.8,7.7,https://shopeefood.vn/ho-chi-minh/chiyoda-sushi-v-lotus?source_url=foody_ordernow_pc,Đang mở cửa  11:00 - 23:00,"Buổi trưa , Buổi xế , Buổi tối",22:30,Khoảng 5 - 10 phút,Không nghỉ lễ,Nhà hàng,140 người lớn,"Món Á ,  Món Nhật","Đãi tiệc ,  Ăn gia đình ,  Hẹn hò ,  Họp nhóm ,  Tiếp khách ,  Ăn chay ,  Nghe nhạc ,  Tiếp khách sang trọng","Tôm ,  Bò nướng ,  Trà ,  Nấm ,  Beefsteak - Bò né ,  Cua - Ghẹ ,  Bào Ngư ,  Hải sản ,  Vi Cá ,  Cá ,  Nghêu - Sò - Ốc ,  Sushi & Sashimi ,  Mực ,  Hàu ,  Sinh tố - Nước ép ,  Món chay ,  Bia ,  Nước ngọt ,  Trái cây","['Có wifi', 'Có máy lạnh & điều hòa', 'Nên đặt trước', 'Có phòng riêng', 'Giữ xe máy miễn phí', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ']","[{'name': 'Bãi Giữ Xe Ô Tô 24/24 - Nam Kỳ Khởi Nghĩa', 'address': 'Nam Kỳ Khởi Nghĩa, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 24:00-24:00', 'capacity': '- Sức chứa: 0   - 100  '}, {'name': 'Bãi Xe Ô Tô Đường Lê Lai', 'address': 'Lê Lai, P. Bến Thành, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-22:00', 'capacity': '- Sức chứa: 0   - 50  '}, {'name': 'Bãi Giữ Xe Công Viên 23 Tháng 9', 'address': 'Lê Lai, P. Bến Thành, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-22:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Dinh Độc Lập', 'address': '135 Nam Kỳ Khởi Nghĩa, P. Bến Thành, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-18:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Cung Văn Hóa Lao Động', 'address': '55B Nguyễn Thị Minh Khai, P. Bến Thành, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-22:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Galaxy Nguyễn Du', 'address': '116 Nguyễn Du, P. Bến Thành, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-23:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Công Viên Tao Đàn - Cách Mạng Tháng 8', 'address': 'Cách Mạng Tháng 8, P. Bến Thành, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 06:00-18:00', 'capacity': '- Sức chứa: 300    '}, {'name': 'Bãi Xe Công Viên Tao Đàn - Khuôn Viên Tao Đàn', 'address': 'Huyền Trân Công Chúa, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 06:00-21:00', 'capacity': '- Sức chứa: 500    '}, {'name': 'Bãi Giữ Xe Công Viên Tao Đàn', 'address': 'Nguyễn Thị Minh Khai, P. 6, Quận 3, TP. HCM', 'opening_time': '- Giờ mở cửa: 06:00-21:00', 'capacity': '- Sức chứa: 500    '}]",,
1099,6334186bb53fc66fec0035f1,Nhi Nhi Quán - Đặc Sản Phan Rang - Đường Số 20,0,"164 Đường Số 20, P. 5",Quận Gò Vấp,_._,107,[],[],-1,-1,-1,-1,-1,,Đang mở cửa  16:30 - 23:00,"Buổi xế , Buổi tối",,Khoảng 7 - 10 phút,Các ngày lễ trong năm,Ăn vặt/vỉa hè,25 người lớn,Món Việt,"Takeaway - Mang về ,  Ăn Fastfood",Ăn vặt - Ăn nhẹ,"['Cho mua về', 'Có bàn ngoài trời']",[],,
1100,6334186cb53fc66fec0035f2,Opera Tea Club - Quán Cafe Ngủ Thoải Mái 24h,299,"Lầu 1, 39 Lý Tự Trọng, P. Bến Nghé",Quận 1,7.7,109.7K,[],[],7.7,8.0,7.6,7.9,7.1,https://shopeefood.vn/ho-chi-minh/opera-tea-club-ly-tu-trong?source_url=foody_ordernow_pc,Đang mở cửa  06:00 - 23:59 | 00:01 - 02:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối , Buổi khuya",,Khoảng 5 - 10 phút,Không nghỉ lễ,Café/Dessert,46 người lớn,Món Việt,"Đãi tiệc ,  Hẹn hò ,  Họp nhóm ,  Thư giãn ,  Đọc sách - học bài ,  Chụp hình - Quay phim","Trà ,  Bánh - Kẹo ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống ,  Bia ,  Nước ngọt ,  Trà sữa","['Có wifi', 'Có máy lạnh & điều hòa', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Giữ xe máy miễn phí', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có hỗ trợ hội thảo']","[{'name': 'Bãi Giữ Xe Đường Hàm Nghi', 'address': 'Hàm Nghi, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-21:00', 'capacity': '- Sức chứa: 200    '}, {'name': 'Bãi Giữ Xe Ô Tô 24/24 - Nam Kỳ Khởi Nghĩa', 'address': 'Nam Kỳ Khởi Nghĩa, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 24:00-24:00', 'capacity': '- Sức chứa: 0   - 100  '}, {'name': 'Bãi Giữ Xe Bitexco', 'address': 'Hải Triều, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 1000   - 50  '}, {'name': 'Bãi Xe Ô Tô Nhà Hát Lớn Thành Phố', 'address': 'Công Trường Lam Sơn, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-23:00', 'capacity': '- Sức chứa: 50    '}, {'name': 'Bãi Giữ Xe Dinh Độc Lập', 'address': '135 Nam Kỳ Khởi Nghĩa, P. Bến Thành, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-18:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Bệnh Viện Nhi Đồng 2 - Lý Tự Trọng', 'address': 'Lý Tự Trọng, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 24:00-24:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Bệnh Viện Nhi Đồng 2 - Nguyễn Du', 'address': 'Nguyễn Du, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 24:00-24:00', 'capacity': '- Sức chứa: 2000    '}, {'name': 'Bãi Giữ Xe Thảo Cầm Viên', 'address': 'Nguyễn Bỉnh Khiêm, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-21:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Nhà Hát Thành Phố', 'address': '7 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 200    '}, {'name': 'Bãi Giữ Xe Vincom Center', 'address': '72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-23:00', 'capacity': '- Sức chứa: 2000    '}, {'name': 'Bãi Giữ Xe Diamond Plaza', 'address': '34 Lê Duẩn, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 09:30-22:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Nhà Văn Hóa Thanh Niên', 'address': 'Nguyễn Thị Minh Khai, P. 6, Quận 3, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Đường Sách - Hai Bà Trưng', 'address': 'Hai Bà Trưng, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 200    '}, {'name': 'Bãi Giữ Xe Đường Sách Nguyễn Văn Bình', 'address': 'Nguyễn Văn Bình, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 200    '}, {'name': 'Bãi Giữ Xe Bưu Điện Thành Phố', 'address': 'Công Xã Paris, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-21:30', 'capacity': '- Sức chứa: 60    '}, {'name': 'Bãi Giữ Xe Đường Lê Duẩn', 'address': 'Lê Duẩn, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-23:00', 'capacity': '- Sức chứa: 2000    '}, {'name': 'Bãi Giữ Xe Chung Cư 42 Nguyễn Huệ', 'address': '42 Nguyễn Huệ, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 60    '}, {'name': 'Bãi Giữ Xe Phố Nguyễn Huệ - Hải Triều', 'address': 'Hải Triều, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 200    '}, {'name': 'Bãi Giữ Xe Phố Nguyễn Huệ - Tôn Thất Thiệp', 'address': 'Nguyễn Huệ, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 24:00-24:00', 'capacity': '- Sức chứa: 2000    '}, {'name': 'Bãi Xe Công Viên Tao Đàn - Khuôn Viên Tao Đàn', 'address': 'Huyền Trân Công Chúa, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 06:00-21:00', 'capacity': '- Sức chứa: 500    '}]",,
1101,6334186cb53fc66fec0035f3,Tôm Tép Quán - Nguyễn Cư Trinh,77,168/28 Nguyễn Cư Trinh,Quận 1,6.9,75.4K,[],[],6.9,6.5,7.5,6.8,6.9,,Đang mở cửa  11:00 - 22:00,"Buổi trưa , Buổi xế , Buổi tối",10:30 PM,Khoảng 10 - 15 phút,Các ngày lễ trong năm,"Quán ăn , Quán nhậu",70 người lớn,Món Việt,"Uống bia - Nhậu ,  Họp nhóm ,  Dành cho Nam giới","Tôm ,  Trà ,  Hải sản ,  Lẩu ,  Ăn vặt - Ăn nhẹ ,  Thức uống ,  Bia ,  Nước ngọt","['Có máy lạnh & điều hòa', 'Có bàn ngoài trời', 'Giữ xe máy miễn phí']","[{'name': 'Bãi Giữ Xe Công Viên 23 Tháng 9', 'address': 'Lê Lai, P. Bến Thành, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-22:00', 'capacity': '- Sức chứa: 1000    '}]",www.tomtep.com.vn,"50,000 đ - 150,000 đ"
1102,63341872b53fc66fec0035f4,Uncle Tea - Trà Đài Loan - Lê Lợi,46,"60 Lê Lợi, P. 4",Quận Gò Vấp,5.0,5.7K,[],[],5.7,4.6,4.8,5.1,5.0,https://shopeefood.vn/ho-chi-minh/uncle-tea-tra-dai-loan-le-loi?source_url=foody_ordernow_pc,Đang mở cửa  08:00 - 22:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",,Khoảng 5 - 10 phút,Không nghỉ lễ,Café/Dessert,20 người lớn,Món Việt,"Hẹn hò ,  Họp nhóm ,  Takeaway - Mang về","Thức uống ,  Trà sữa","['Có wifi', 'Có máy lạnh & điều hòa', 'Cho mua về']",[],,
1103,63341877b53fc66fec0035f5,San Fu Lou - Ẩm Thực Quảng Đông - Phan Xích Long,322,"195 - 197 Phan Xích Long, P. 2",Quận Phú Nhuận,7.4,71.0K,[],[],7.9,7.9,7.5,7.4,6.5,https://shopeefood.vn/ho-chi-minh/san-fu-lou-cantonese-kitchen-phan-xich-long?source_url=foody_ordernow_pc,Đang mở cửa  07:00 - 21:30,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",10:30 PM,Khoảng 5 - 10 phút,Các ngày lễ trong năm,"Sang trọng , Nhà hàng",100 người lớn,"Món Á ,  Món Trung Hoa","Đãi tiệc ,  Ăn gia đình ,  Họp nhóm ,  Tiếp khách",Dimsum,"['Có wifi', 'Có máy lạnh & điều hòa', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Giữ xe máy miễn phí', 'Có xuất hóa đơn đỏ']",[],,
1104,63341877b53fc66fec0035f6,Tàu Hủ Xe Lam - Trần Hưng Đạo,90,"459/13 Trần Hưng Đạo, P. Cầu Kho",Quận 1,7.3,14.3K,[],[],7.4,7.1,7.2,7.2,7.4,https://shopeefood.vn/ho-chi-minh/tau-hu-xe-lam-tran-hung-dao?source_url=foody_ordernow_pc,Đang mở cửa  08:00 - 23:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",10:30 PM,Khoảng 5 - 10 phút,Các ngày lễ trong năm,Ăn vặt/vỉa hè,40 người lớn,Món Việt,"Họp nhóm ,  Ăn vặt ,  Takeaway - Mang về","Đậu hũ ,  Ăn vặt - Ăn nhẹ","['Cho mua về', 'Có bàn ngoài trời', 'Giữ xe máy miễn phí', 'Có khu vực hút thuốc']",[],,
1105,6334187bb53fc66fec0035f7,Cơm Tấm Cali - Võ Văn Tần,73,449 Võ Văn Tần,Quận 3,7.3,14.8K,[],[],7.8,7.4,7.3,7.2,6.9,https://shopeefood.vn/ho-chi-minh/com-tam-cali-8-vo-van-tan?source_url=foody_ordernow_pc,Đang mở cửa  08:30 - 20:15,Buổi trưa,,Khoảng 5 - 7 phút,Các ngày lễ trong năm,Nhà hàng,100 người lớn (Có chỗ cho trẻ em),Món Việt,"Ăn gia đình ,  Tiếp khách ,  Giao tận nơi","Cơm Tấm ,  Thịt Heo ,  Sườn nướng ,  Cơm","['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về', 'Nên đặt trước', 'Giữ xe máy miễn phí', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ người khuyết tật']","[{'name': 'Bãi Giữ Xe Công Viên Tao Đàn - Cách Mạng Tháng 8', 'address': 'Cách Mạng Tháng 8, P. Bến Thành, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 06:00-18:00', 'capacity': '- Sức chứa: 300    '}]",www.comtamcali.com,
1106,6334187db53fc66fec0035f8,Quán Ốc 379 - Vĩnh Viễn,0,"462 Vĩnh Viễn, P. 8",Quận 10,_._,42,[],[],-1,-1,-1,-1,-1,https://shopeefood.vn/ho-chi-minh/quan-oc-379-vinh-vien?source_url=foody_ordernow_pc,Đang mở cửa  14:30 - 22:00,"Buổi xế , Buổi tối",,,,Quán ăn,,,,"Tôm ,  Cua - Ghẹ ,  Bào Ngư ,  Hải sản ,  Cá ,  Nghêu - Sò - Ốc ,  Mực",[],[],,
1107,6334187eb53fc66fec0035f9,Bánh Bèo Thanh Nga - Saigon House,0,"77 Nguyễn Huệ, P. Bến Nghé",Quận 1,_._,363,[],[],-1,-1,-1,-1,-1,,Đang mở cửa  08:00 - 22:30,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",10:00 PM,Khoảng 5 - 10 phút,Các ngày lễ trong năm,Quán ăn,30 người lớn,Món Miền Trung,"Ăn gia đình ,  Hẹn hò ,  Họp nhóm","Bánh bèo ,  Ăn vặt - Ăn nhẹ","['Có wifi', 'Cho mua về']","[{'name': 'Bãi Giữ Xe Bảo Tàng Mỹ Thuật', 'address': '97 Phó Đức Chính, P. Nguyễn Thái Bình, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-22:00', 'capacity': '- Sức chứa: 100   - 50  '}, {'name': 'Bãi Giữ Xe Đường Hàm Nghi', 'address': 'Hàm Nghi, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-21:00', 'capacity': '- Sức chứa: 200    '}, {'name': 'Bãi Giữ Xe Bitexco', 'address': 'Hải Triều, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 1000   - 50  '}, {'name': 'Bãi Xe Ô Tô Nhà Hát Lớn Thành Phố', 'address': 'Công Trường Lam Sơn, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-23:00', 'capacity': '- Sức chứa: 50    '}, {'name': 'Bãi Giữ Xe Dinh Độc Lập', 'address': '135 Nam Kỳ Khởi Nghĩa, P. Bến Thành, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-18:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Bệnh Viện Nhi Đồng 2 - Lý Tự Trọng', 'address': 'Lý Tự Trọng, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 24:00-24:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Nhà Hát Thành Phố', 'address': '7 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 200    '}, {'name': 'Bãi Giữ Xe Vincom Center', 'address': '72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-23:00', 'capacity': '- Sức chứa: 2000    '}, {'name': 'Bãi Giữ Xe Đường Sách - Hai Bà Trưng', 'address': 'Hai Bà Trưng, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 200    '}, {'name': 'Bãi Giữ Xe Đường Sách Nguyễn Văn Bình', 'address': 'Nguyễn Văn Bình, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 200    '}, {'name': 'Bãi Giữ Xe Bưu Điện Thành Phố', 'address': 'Công Xã Paris, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-21:30', 'capacity': '- Sức chứa: 60    '}, {'name': 'Bãi Giữ Xe Chung Cư 42 Nguyễn Huệ', 'address': '42 Nguyễn Huệ, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 60    '}, {'name': 'Bãi Giữ Xe Phố Nguyễn Huệ - Hải Triều', 'address': 'Hải Triều, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 200    '}, {'name': 'Bãi Giữ Xe Phố Nguyễn Huệ - Tôn Thất Thiệp', 'address': 'Nguyễn Huệ, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 24:00-24:00', 'capacity': '- Sức chứa: 2000    '}]",,
1108,63341885b53fc66fec0035fa,Tiến Hải Quán - Bún Đậu Mắm Tôm Hà Nội - Nguyễn Thị Thập,7,"263 Nguyễn Thị Thập, P. Tân Phú",Quận 7,7.7,823,[],[],8.1,7.6,7.9,6.9,8.1,https://shopeefood.vn/ho-chi-minh/tien-hai-quan-bun-dau-mam-tom-ha-noi-nguyen-thi-thap?source_url=foody_ordernow_pc,Đang mở cửa  10:00 - 22:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",,Khoảng 5 - 10 phút,Các ngày lễ trong năm,Quán ăn,50 người lớn,Món Việt,"Ăn gia đình ,  Họp nhóm ,  Takeaway - Mang về","Thịt Bò ,  Bún ,  Thịt Heo ,  Hải sản ,  Món nước ,  Ăn vặt - Ăn nhẹ ,  Nem","['Có wifi', 'Cho mua về']",[],,
1109,63341887b53fc66fec0035fb,A Xìn - Chân Gà Rút Xương Ngâm Sả Tắc - Đường 35 - Shop Online,207,"52 Đường 35, P. Linh Đông",Tp. Thủ Đức,9.9,502,[],[],9.9,9.9,9.9,9.9,9.9,https://shopeefood.vn/ho-chi-minh/a-xin-chan-ga-rut-xuong-ngam-sa-tac-duong-35-shop-online?source_url=foody_ordernow_pc,Đang mở cửa  08:00 - 22:30,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",,,,"Quán ăn , Shop Online",,,,"Thịt Gà ,  Đậu hũ ,  Ăn vặt - Ăn nhẹ",[],[],,
1110,6334188cb53fc66fec0035fc,BOC Homemade BBQ,160,"43 Nguyễn Văn Giai, P. Đa Kao",Quận 1,7.8,87.6K,[],[],7.6,8.0,8.2,7.9,7.2,https://shopeefood.vn/ho-chi-minh/boc-homemade-bbq?source_url=foody_ordernow_pc,Đang mở cửa  16:30 - 22:00,"Buổi xế , Buổi tối",11:30 PM,Khoảng 5 - 7 phút,Các ngày lễ trong năm,Nhà hàng,50 người lớn,Món Âu,"Ăn gia đình ,  Hẹn hò ,  Họp nhóm ,  Tiếp khách ,  BBQ - Món Nướng",,"['Có wifi', 'Có chỗ đậu ôtô', 'Có bàn ngoài trời', 'Giữ xe máy miễn phí', 'Có xuất hóa đơn đỏ']","[{'name': 'Bãi Xe Ô Tô Công Viên Lê Văn Tám - Điện Biên Phủ', 'address': 'Điện Biên Phủ, P. Đa Kao, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-22:00', 'capacity': '- Sức chứa: 500    '}, {'name': 'Bãi Xe Ô Tô Công Viên Lê Văn Tám', 'address': 'Hai Bà Trưng, P. 6, Quận 3, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 50    '}, {'name': 'Bãi Giữ Xe Công Viên Lê Văn Tám - Võ Thị Sáu', 'address': 'Võ Thị Sáu, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-22:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Thảo Cầm Viên - Nguyễn Thị Minh Khai', 'address': 'Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-21:00', 'capacity': '- Sức chứa: 1000    '}]",,
1111,6334188cb53fc66fec0035fd,ID Cafe - Tú Xương,148,"61B Tú Xương, P. 7",Quận 3,6.8,71.0K,[],[],7.1,7.7,6.8,6.6,6.0,https://shopeefood.vn/ho-chi-minh/id-cafe-tu-xuong?source_url=foody_ordernow_pc,Đang mở cửa  07:00 - 22:30,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",22:00,Khoảng 5 - 15 phút,Các ngày lễ trong năm,Café/Dessert,200 người lớn (Có chỗ cho trẻ em),Món Việt,"Hẹn hò ,  Họp nhóm ,  Tiếp khách ,  Thư giãn","Trà ,  Café - Kem ,  Sinh tố - Nước ép ,  Cơm văn phòng ,  Thức uống ,  Trà sữa","['Có wifi', 'Có máy lạnh & điều hòa', 'Có chỗ đậu ôtô', 'Có bàn ngoài trời', 'Giữ xe máy miễn phí', 'Tip cho nhân viên']","[{'name': 'Bãi Giữ Xe Ga Sài Gòn', 'address': '1 Nguyễn Thông, P. 9, Quận 3, TP. HCM', 'opening_time': '- Giờ mở cửa: 24:00-24:00', 'capacity': '- Sức chứa: 1000   - 50  '}, {'name': 'Bãi Giữ Xe Công Viên Tao Đàn - Cách Mạng Tháng 8', 'address': 'Cách Mạng Tháng 8, P. Bến Thành, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 06:00-18:00', 'capacity': '- Sức chứa: 300    '}, {'name': 'Bãi Giữ Xe Công Viên Tao Đàn', 'address': 'Nguyễn Thị Minh Khai, P. 6, Quận 3, TP. HCM', 'opening_time': '- Giờ mở cửa: 06:00-21:00', 'capacity': '- Sức chứa: 500    '}]",,
1112,63341892b53fc66fec0035fe,Tàu Hủ Xe Lam - Crescent Mall,16,"Tầng 3, Quầy 39 Crescent Mall, 101 Tôn Dật Tiên, P. Tân Phú",Quận 7,7.5,4.1K,[],[],8.1,7.9,7.2,6.4,7.8,https://shopeefood.vn/ho-chi-minh/tau-hu-xe-lam-crescent-mall?source_url=foody_ordernow_pc,Đang mở cửa  11:00 - 22:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",,Khoảng 5 - 10 phút,Các ngày lễ trong năm,Ăn vặt/vỉa hè,30 người lớn,Món Việt,"Họp nhóm ,  Ăn vặt ,  Takeaway - Mang về","Đậu hũ ,  Chè ,  Ăn vặt - Ăn nhẹ",['Cho mua về'],[],,
1113,63341895b53fc66fec0035ff,Chilli - Lẩu Nướng Tự Chọn,561,232 Vĩnh Khánh,Quận 4,6.9,322.9K,[],[],6.9,6.4,7.4,6.8,7.0,,Đang mở cửa  16:00 - 23:59,"Buổi xế , Buổi tối , Buổi khuya",,Khoảng 10 - 15 phút,Các ngày lễ trong năm,Quán ăn,30 người lớn,Món Việt,"Hẹn hò ,  Họp nhóm ,  BBQ - Món Nướng","Thịt Ếch ,  Thịt Bò ,  Hải sản ,  Lẩu ,  Đặc sản vùng","['Có bàn ngoài trời', 'Giữ xe máy miễn phí', 'Có khu vực hút thuốc']",[],,
