Comments,URL,_id
"[{""Via"":""MobileWeb"",""Date Time"":{""$date"":""2021-10-09T12:56:00Z""},""Summary"":""Tệ hại"",""Full Content"":""Mùa dịch oder 2 phần cơm giá k hề rẻ. k có sốt, k có muỗng đũa. Bỏ tiền ra mua chứ có ăn xin đâu mà làm ăn kiểu gì vậy quán"",""Rating"":1},{""Via"":""Android"",""Date Time"":{""$date"":""2021-02-14T09:42:00Z""},""Summary"":""Papaxốt -***"",""Full Content"":""Quán rộng, chung không gian với phượng các cafe, lúc đông lên món hơi lâu. Giá cũng ok"",""Rating"":7.6}]",https://www.foody.vn/ho-chi-minh/papaxot-nam-ky-khoi-nghia,424
"[{""Via"":""iPhone"",""Date Time"":{""$date"":""2021-07-03T14:14:00Z""},""Summary"":""Papaxốt - Aeon Tân Phú"",""Full Content"":""Đồ ăn chất lượng ổn, ăn ngon nè 👍🏻"",""Rating"":7.2}]",https://www.foody.vn/ho-chi-minh/papaxot-aeon-tan-phu,425
"[{""Via"":""iPhone"",""Date Time"":{""$date"":""2021-06-19T21:59:00Z""},""Summary"":""Alifood Corner - Chung Cư***"",""Full Content"":""Thạch củ năng ăn bị chua"",""Rating"":4.2},{""Via"":""Android"",""Date Time"":{""$date"":""2021-01-20T17:42:00Z""},""Summary"":""Tok với gà ngon, đáng để thử!"",""Full Content"":""Hôm đó do còn khá no vì mình mới ăn cơm chiều xong nên chỉ gọi thử 1 phần tok với gà chiên phủ phô mai. Tok mềm khá ngon, còn gà hơi khô 1 xíu nhưng may sao có sốt nên bù lại. Nhân viên dễ thương nè và có chỗ để xe nữa(không mất phí nha)."",""Rating"":8.2}]",https://www.foody.vn/ho-chi-minh/alifoodcorner-chung-cu-ngo-gia-tu,426
"[{""Via"":""Android"",""Date Time"":{""$date"":""2022-09-26T14:20:00Z""},""Summary"":""2tr, 5tr, 10 trieu va các loại 20% 30% 50% - Dũng 0939413166"",""Full Content"":""Pass voucher 2 triệu, 5 triệu ,10 triệu và các loại 20% 30% 50% off\n\nAi cần liên hệ mình Dũng: 0939413166 (có Zalo)"",""Rating"":10},{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-09-25T14:56:00Z""},""Summary"":""Sale off"",""Full Content"":""Mình cần pass voucher:2,5,10 triệu sale off - HSD 15/2/2023\n\nĐặt biệt: siểu phẩm voucher giảm 30%-50% số lượng có hạn \n\nsử dụng tại The Dome, Dynasty House, Jumbo Seafood, Ac Lac Do Brazil, Marina Club Vung Tau\n\nAi cần liên hệ mình Năm Thành : 0938249555 (có Viber/Zalo)"",""Rating"":10},{""Via"":""Android"",""Date Time"":{""$date"":""2022-09-25T12:21:00Z""},""Summary"":""2tr, 5tr, 10 trieu va các loại 20% 30% 50% - Dũng 0939413166"",""Full Content"":""Pass voucher 2 triệu, 5 triệu ,10 triệu và các loại 20% 30% 50% off\n\nAi cần liên hệ mình Dũng: 0939413166 (có Zalo)"",""Rating"":10},{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-09-25T10:25:00Z""},""Summary"":""Sale off"",""Full Content"":""Mình cần pass voucher:2,5,10 triệu sale off - HSD 15/2/2023\n\nĐặt biệt: siểu phẩm voucher giảm 30%-50% số lượng có hạn \n\nsử dụng tại The Dome, Dynasty House, Jumbo Seafood, Ac Lac Do Brazil, Marina Club Vung Tau\n\nAi cần liên hệ mình Năm Thành : 0938249555 (có Viber/Zalo)"",""Rating"":10},{""Via"":""Android"",""Date Time"":{""$date"":""2022-09-25T08:56:00Z""},""Summary"":""2tr, 5tr, 10 trieu va các loại 20% 30% 50% - Dũng 0939413166"",""Full Content"":""Pass voucher 2 triệu, 5 triệu ,10 triệu và các loại 20% 30% 50% off\n\nAi cần liên hệ mình Dũng: 0939413166 (có Zalo)"",""Rating"":10},{""Via"":""Android"",""Date Time"":{""$date"":""2022-09-24T23:22:00Z""},""Summary"":""2tr, 5tr, 10 trieu va các loại 20% 30% 50% - Dũng 0939413166"",""Full Content"":""Pass voucher 2 triệu, 5 triệu ,10 triệu và các loại 20% 30% 50% off\n\nAi cần liên hệ mình Dũng: 0939413166 (có Zalo)"",""Rating"":9.8},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-24T18:23:00Z""},""Summary"":""Dynasty House - HongKong Dimsum & Hotpot"",""Full Content"":""SALE OFF 20%, 30%, 50%\nCần pass lại voucher F&B Nova.\n✅ Voucher ăn uống các loại 1tr, 2tr, 5tr, 10tr, 20tr. SALE OFF 20%, 30%, 50%\n✅ Giảm giá 50% tổng bill tại nhà hàng Jumbo seafood, Crystal Jade, Dynasty House.\n✅ Được ăn uống tất cả nhà hàng của hệ thống Nova F&B Nova.\n✅ Được dùng thêm nước uống có cồn.\n✅ Ace có nhu cầu liên hệ sdt 0938201000"",""Rating"":9},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-24T18:22:00Z""},""Summary"":""Dynasty House - HongKong Dimsum & Hotpot"",""Full Content"":""SALE OFF 20%, 30%, 50%\nCần pass lại voucher F&B Nova.\n✅ Voucher ăn uống các loại 1tr, 2tr, 5tr, 10tr, 20tr. SALE OFF 20%, 30%, 50%\n✅ Giảm giá 50% tổng bill tại nhà hàng Jumbo seafood, Crystal Jade, Dynasty House.\n✅ Được ăn uống tất cả nhà hàng của hệ thống Nova F&B Nova.\n✅ Được dùng thêm nước uống có cồn.\n✅ Ace có nhu cầu liên hệ sdt 0938201000"",""Rating"":9},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-24T15:00:00Z""},""Summary"":""Pass voucher - 0939413166"",""Full Content"":""Pass voucher - 0939413166\n\nPass voucher 2 triệu, 5 triệu ,10 triệu - 0939413166\n\nMình cần pass voucher: 10 trieu\n\nAi cần liên hệ mình Dũng: 0939413166 (có Viber/Zalo)"",""Rating"":10},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-24T14:58:00Z""},""Summary"":""Pass voucher - 0939413166"",""Full Content"":""Pass voucher - 0939413166\n\nPass voucher 2 triệu, 5 triệu ,10 triệu - 0939413166\n\nMình cần pass voucher: 10 trieu"",""Rating"":10},{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-09-24T14:02:00Z""},""Summary"":""Sale off"",""Full Content"":""Mình cần pass voucher:2,5,10 triệu sale off - HSD 15/2/2023\n\nĐặt biệt: siểu phẩm voucher giảm 30%-50% số lượng có hạn \n\nsử dụng tại The Dome, Dynasty House, Jumbo Seafood, Ac Lac Do Brazil, Marina Club Vung Tau\n\nAi cần liên hệ mình Năm Thành : 0938249555 (có Viber/Zalo)"",""Rating"":10},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-23T11:02:00Z""},""Summary"":""Pass voucher - 0939413166"",""Full Content"":""Pass voucher - 0939413166\n\nPass voucher 2 triệu, 5 triệu ,10 triệu - 0939413166\n\nMình cần pass voucher: 10 trieu\n\nAi cần liên hệ mình Dũng: 0939413166 (có Viber/Zalo)"",""Rating"":10},{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-09-23T10:51:00Z""},""Summary"":""Sale off"",""Full Content"":""Mình cần pass voucher:2,5,10 triệu sale off - HSD 15/2/2023\n\nĐặt biệt: siểu phẩm voucher giảm 30%-50% số lượng có hạn \n\nsử dụng tại The Dome, Dynasty House, Jumbo Seafood, Ac Lac Do Brazil, Marina Club Vung Tau\n\nAi cần liên hệ mình Năm Thành : 0938249555 (có Viber/Zalo)"",""Rating"":10},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-22T14:10:00Z""},""Summary"":""2tr, 5tr, 10 trieu va các loại 20% 30% 50% - Dũng 0939413166"",""Full Content"":""Pass voucher 2 triệu, 5 triệu ,10 triệu và các loại 20% 30% 50% off\n\nAi cần liên hệ mình Dũng: 0939413166 (có Zalo)"",""Rating"":10},{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-09-22T11:37:00Z""},""Summary"":""Sale off"",""Full Content"":""Mình cần pass voucher:2,5,10 triệu sale off - HSD 15/2/2023\n\nĐặt biệt: siểu phẩm voucher giảm 30%-50% số lượng có hạn \n\nsử dụng tại The Dome, Dynasty House, Jumbo Seafood, Ac Lac Do Brazil, Marina Club Vung Tau\n\nAi cần liên hệ mình Năm Thành : 0938249555 (có Viber/Zalo)"",""Rating"":10},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-21T15:18:00Z""},""Summary"":""2tr, 5tr, 10 trieu va các loại 20% 30% 50% - Dũng 0939413166"",""Full Content"":""Pass voucher 2 triệu, 5 triệu ,10 triệu và các loại 20% 30% 50% off\n\nAi cần liên hệ mình Dũng: 0939413166 (có Zalo)"",""Rating"":10},{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-09-21T15:15:00Z""},""Summary"":""Sale off"",""Full Content"":""Mình cần pass voucher:2,5,10 triệu sale off - HSD 15/2/2023\n\nĐặt biệt: siểu phẩm voucher giảm 30%-50% số lượng có hạn \n\nsử dụng tại The Dome, Dynasty House, Jumbo Seafood, Ac Lac Do Brazil, Marina Club Vung Tau\n\nAi cần liên hệ mình Năm Thành : 0938249555 (có Viber/Zalo)"",""Rating"":10},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-21T14:55:00Z""},""Summary"":""Pass voucher - 0939413166"",""Full Content"":""Pass voucher - 0939413166\n\nPass voucher 2 triệu, 5 triệu ,10 triệu - 0939413166\n\nMình cần pass voucher: 10 trieu\n\nAi cần liên hệ mình Dũng: 0939413166 (có Viber/Zalo)"",""Rating"":10},{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-09-21T10:23:00Z""},""Summary"":""Sale off"",""Full Content"":""Mình cần pass voucher:2,5,10 triệu sale off - HSD 15/2/2023\n\nĐặt biệt: siểu phẩm voucher giảm 30%-50% số lượng có hạn \n\nsử dụng tại The Dome, Dynasty House, Jumbo Seafood, Ac Lac Do Brazil, Marina Club Vung Tau\n\nAi cần liên hệ mình Năm Thành : 0938249555 (có Viber/Zalo)"",""Rating"":10},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-20T10:34:00Z""},""Summary"":""Pass voucher - 0939413166"",""Full Content"":""Pass voucher - 0939413166\n\nPass voucher 2 triệu, 5 triệu ,10 triệu - 0939413166\n\nMình cần pass voucher: 10 trieu\n\nAi cần liên hệ mình Dũng: 0939413166 (có Viber/Zalo)"",""Rating"":10},{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-09-20T10:19:00Z""},""Summary"":""Sale off"",""Full Content"":""Mình cần pass voucher:2,5,10 triệu sale off - HSD 15/2/2023\n\nĐặt biệt: siểu phẩm voucher giảm 30%-50% số lượng có hạn \n\nsử dụng tại The Dome, Dynasty House, Jumbo Seafood, Ac Lac Do Brazil, Marina Club Vung Tau\n\nAi cần liên hệ mình Năm Thành : 0938249555 (có Viber/Zalo)"",""Rating"":10},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-20T07:17:00Z""},""Summary"":""Pass voucher - 0939413166"",""Full Content"":""Pass voucher 2 triệu, 5 triệu ,10 triệu - 0939413166\n\nMình cần pass voucher: 10 trieu\n\nAi cần liên hệ mình Dũng: 0939413166 (có Viber/Zalo)"",""Rating"":10},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-19T13:45:00Z""},""Summary"":""Dynasty House - HongKong Dimsum & Hotpot"",""Full Content"":""SALE OFF 20%, 30%, 50%\nCần pass lại voucher F&B Nova.\n✅ Voucher ăn uống các loại 1tr, 2tr, 5tr, 10tr, 20tr. SALE OFF 20%, 30%, 50%\n✅ Giảm giá 50% tổng bill tại nhà hàng Jumbo seafood, Crystal Jade, Dynasty House.\n✅ Được ăn uống tất cả nhà hàng của hệ thống Nova F&B Nova.\n✅ Được dùng thêm nước uống có cồn.\n✅ Ace có nhu cầu liên hệ sdt 0938201000"",""Rating"":9},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-19T13:44:00Z""},""Summary"":""Dynasty House - HongKong Dimsum & Hotpot"",""Full Content"":""SALE OFF 20%, 30%, 50%\nCần pass lại voucher F&B Nova.\n✅ Voucher ăn uống các loại 1tr, 2tr, 5tr, 10tr, 20tr. SALE OFF 20%, 30%, 50%\n✅ Giảm giá 50% tổng bill tại nhà hàng Jumbo seafood, Crystal Jade, Dynasty House.\n✅ Được ăn uống tất cả nhà hàng của hệ thống Nova F&B Nova.\n✅ Được dùng thêm nước uống có cồn.\n✅ Ace có nhu cầu liên hệ sdt 0938201000"",""Rating"":9},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-19T11:02:00Z""},""Summary"":""Pass voucher - 0939413166"",""Full Content"":""Pass voucher 2 triệu, 5 triệu ,10 triệu - 0939413166\n\nMình cần pass voucher: 10 trieu\n\nAi cần liên hệ mình Dũng: 0939413166 (có Viber/Zalo)"",""Rating"":10},{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-09-19T10:43:00Z""},""Summary"":""Sale off"",""Full Content"":""Mình cần pass voucher:2,5,10 triệu sale off - HSD 15/2/2023\n\nĐặt biệt: siểu phẩm voucher giảm 30%-50% số lượng có hạn \n\nsử dụng tại The Dome, Dynasty House, Jumbo Seafood, Ac Lac Do Brazil, Marina Club Vung Tau\n\nAi cần liên hệ mình Năm Thành : 0938249555 (có Viber/Zalo)"",""Rating"":10},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-19T07:17:00Z""},""Summary"":""Pass voucher - 0939413166"",""Full Content"":""Pass voucher 2 triệu, 5 triệu ,10 triệu - 0939413166\n\nMình cần pass voucher: 10 trieu\n\nAi cần liên hệ mình Dũng: 0939413166 (có Viber/Zalo)"",""Rating"":10},{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-09-18T12:54:00Z""},""Summary"":""Sale off"",""Full Content"":""Mình cần pass voucher:2,5,10 triệu sale off - HSD 15/2/2023\n\nĐặt biệt: siểu phẩm voucher giảm 30%-50% số lượng có hạn \n\nsử dụng tại The Dome, Dynasty House, Jumbo Seafood, Ac Lac Do Brazil, Marina Club Vung Tau\n\nAi cần liên hệ mình Năm Thành : 0938249555 (có Viber/Zalo)"",""Rating"":10},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-17T11:09:00Z""},""Summary"":""Pass voucher - 0939413166"",""Full Content"":""Pass voucher 2 triệu, 5 triệu ,10 triệu - 0939413166\n\nMình cần pass voucher: 10 trieu\n\nAi cần liên hệ mình Dũng: 0939413166 (có Viber/Zalo)"",""Rating"":10},{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-09-17T10:02:00Z""},""Summary"":""Sale off"",""Full Content"":""Mình cần pass voucher:2,5,10 triệu sale off - HSD 15/2/2023\n\nĐặt biệt: siểu phẩm voucher giảm 30%-50% số lượng có hạn \n\nsử dụng tại The Dome, Dynasty House, Jumbo Seafood, Ac Lac Do Brazil, Marina Club Vung Tau\n\nAi cần liên hệ mình Năm Thành : 0938249555 (có Viber/Zalo)"",""Rating"":10},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-16T10:04:00Z""},""Summary"":""Pass voucher - 0939413166"",""Full Content"":""Pass voucher 2 triệu, 5 triệu ,10 triệu - 0939413166\n\nMình cần pass voucher: 10 trieu\n\nAi cần liên hệ mình Dũng: 0939413166 (có Viber/Zalo)"",""Rating"":10},{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-09-16T09:41:00Z""},""Summary"":""Sale off"",""Full Content"":""Mình cần pass voucher:2,5,10 triệu sale off - HSD 15/2/2023\n\nĐặt biệt: siểu phẩm voucher giảm 30%-50% số lượng có hạn \n\nsử dụng tại The Dome, Dynasty House, Jumbo Seafood, Ac Lac Do Brazil, Marina Club Vung Tau\n\nAi cần liên hệ mình Năm Thành : 0938249555 (có Viber/Zalo)"",""Rating"":10},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-16T07:53:00Z""},""Summary"":""Pass voucher - 0939413166"",""Full Content"":""Pass voucher 2 triệu, 5 triệu ,10 triệu - 0939413166\n\nMình cần pass voucher: 10 trieu\n\nAi cần liên hệ mình Dũng: 0939413166 (có Viber/Zalo)"",""Rating"":10},{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-09-15T12:44:00Z""},""Summary"":""Sale off"",""Full Content"":""Mình cần pass voucher:2,5,10 triệu sale off - HSD 15/2/2023\n\nĐặt biệt: siểu phẩm voucher giảm 30%-50% số lượng có hạn \n\nsử dụng tại The Dome, Dynasty House, Jumbo Seafood, Ac Lac Do Brazil, Marina Club Vung Tau\n\nAi cần liên hệ mình Năm Thành : 0938249555 (có Viber/Zalo)"",""Rating"":10},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-15T12:32:00Z""},""Summary"":""Pass voucher - 0939413166"",""Full Content"":""Pass voucher 2 triệu, 5 triệu ,10 triệu - 0939413166\n\nMình cần pass voucher: 10 trieu\n\nAi cần liên hệ mình Dũng: 0939413166 (có Viber/Zalo)"",""Rating"":10},{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-09-14T13:53:00Z""},""Summary"":""Sale off"",""Full Content"":""Mình cần pass voucher:2,5,10 triệu sale off - HSD 15/2/2023\n\nĐặt biệt: siểu phẩm voucher giảm 30%-50% số lượng có hạn \n\nsử dụng tại The Dome, Dynasty House, Jumbo Seafood, Ac Lac Do Brazil, Marina Club Vung Tau\n\nAi cần liên hệ mình Năm Thành : 0938249555 (có Viber/Zalo)"",""Rating"":10},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-14T11:31:00Z""},""Summary"":""2tr, 5tr, 10 trieu va các loại 20% 30% 50% - Dũng 0939413166"",""Full Content"":""Pass voucher 2 triệu, 5 triệu ,10 triệu và các loại 20% 30% 50% off\n\nAi cần liên hệ mình Dũng: 0939413166 (có Zalo)"",""Rating"":10},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-14T06:28:00Z""},""Summary"":""Pass voucher - 0939413166"",""Full Content"":""Pass voucher 2 triệu, 5 triệu ,10 triệu - 0939413166\n\nMình cần pass voucher: 10 trieu\n\nAi cần liên hệ mình Dũng: 0939413166 (có Viber/Zalo)"",""Rating"":10},{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-09-13T09:45:00Z""},""Summary"":""Sale off"",""Full Content"":""Mình cần pass voucher:2,5,10 triệu sale off - HSD 15/2/2023\n\nĐặt biệt: siểu phẩm voucher giảm 30%-50% số lượng có hạn \n\nsử dụng tại The Dome, Dynasty House, Jumbo Seafood, Ac Lac Do Brazil, Marina Club Vung Tau\n\nAi cần liên hệ mình Năm Thành : 0938249555 (có Viber/Zalo)"",""Rating"":10},{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-13T07:18:00Z""},""Summary"":""Pass voucher - 0939413166"",""Full Content"":""Pass voucher 2 triệu, 5 triệu ,10 triệu - 0939413166\n\nMình cần pass voucher: 10 trieu\n\nAi cần liên hệ mình Dũng: 0939413166 (có Viber/Zalo)"",""Rating"":10}]",https://www.foody.vn/ho-chi-minh/dynasty-house-hongkong-dimsum-hotpot,427
"[{""Via"":""iPhone"",""Date Time"":{""$date"":""2021-01-31T23:21:00Z""},""Summary"":""Ok"",""Full Content"":""Ngon \nPhục vụ tốt\nĐáng tiền 👌🏻👌🏻👌🏻👌🏻"",""Rating"":7.6}]",https://www.foody.vn/ho-chi-minh/mr-park,428
[],https://www.foody.vn/ho-chi-minh/mr-park-suon-nuong-han-quoc-the-garden-mall,429
"[{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-07-17T21:46:00Z""},""Summary"":""Xôi ngọt hay mặn ???"",""Full Content"":""Phần xôi gà 30k\nHơi thất vọng xôi ngọt rất ngán luôn lúc trước phần xôi trắng ngon mà k biết đổi thành xôi ngọt lúc nào"",""Rating"":4.4},{""Via"":""Web"",""Date Time"":{""$date"":""2022-07-11T21:55:00Z""},""Summary"":""Dịch Vụ Nuôi Bệnh Vũng Tàu Nuôi Tại Bệnh Viện Và Tại Nhà"",""Full Content"":""Dịch Vụ Nuôi Bệnh Vũng Tàu Nuôi Tại Bệnh Viện Và Tại Nhà\n\nDịch Vụ Nuôi Bệnh LH : 0968048340 – 0943058925 – 0898546537 – 0901856387 – 0911641131 – 0965799287 Gặp chị Thảo\nDịch Vụ Nuôi Bệnh Sao Mai Chuyên cung ứng nhanh người nuôi bệnh :\n1 – Nuôi bệnh, chăm sóc người già, người bệnh tại bệnh viện và tại nhà \n2 – Giúp việc nhà ăn ở lại và giúp việc nhà theo giờ\n3 - Chăm em bé, Chăm sóc mẹ và bé sơ sinh \n4 – Nuôi sanh tại bệnh viện, Tạp vụ văn phòng, Tạp vụ ks\n5 – Tạp vụ nhà hàng, Tạp vụ quán ăn, Tạp vụ quán cà phê \n6 – Bảo vệ nhà hàng, ks , quán ăn, công ty, xí nghiệp, gia đình. lđpt cho các nghành nghề khác nhau.\nNhân viên Dịch Vụ Nuôi Bệnh Sao Mai có lí lịch rõ ràng,không vướng bận gia đình và đã nhiều năm kinh trong công việc. Nhân viên Dịch Vụ Nuôi Bệnh Sao Mai luôn là những người siêng năng, thật thà sẽ làm hài lòng các bạn . Dịch Vụ Nuôi Bệnh Sao Mai luôn đặt chữ tín lên hàng đầu. Đến với Dịch Vụ Nuôi Bệnh Sao Mai sẽ là sự lựa chọn tốt nhất cho gia đình bạn.\nNhân viên Dịch Vụ Nuôi Bệnh Sao Mai có cả 3 miền: Bắc – trung – nam – để quý khách hàng lựa chọn .Trân trọng\n\nDịch Vụ Nuôi Bệnh Vũng Tàu Nuôi Tại Bệnh Viện Và Tại Nhà\nPhẩm chất thật thà, lương thiện;\n– Hiểu đúng nghề, có kinh nghiệm trong nghề giúp việc;\n– Được đào tạo và kiểm tra các kỹ năng làm việc, giao tiếp khi đến với các gia đình:\n+ Kỹ năng dọn dẹp, làm vệ sinh;\n+ Kỹ năng giặt quần áo, phơi đồ, ỉu đồ nhanh,phẳng phiu và tuyệt đẹp;\n+ Kỹ năng nấu ăn: lựa chọn thực phẩm, tẩm ướt…;\n+ Sử dụng các thiết bị hiện đại trong nhà và văn phòng;\nTrung tâm người giúp việc Sao Mai chúng tôi có tổng đài hỗ trợ khách hàng, thường xuyên lắng nghe ý kiến sự đóng góp của khách hàng để kịp thời đào tạo đội ngũ nhân viên thỏa mãn nhu cầu khách hàng mang lại niềm tin, sự an tâm hài lòng đến mỗi gia đình.\nĐến với dịch vụ giúp việc gia đình bạn là sự lựa chọn thông minh của người phụ nữ hiện đại. Bạn có thể tập trung lo kinh tế gia đình mà tổ ấm vẫn hạnh phúc, có thời gian để tận hưởng cuộc sống xung quanh, nghỉ ngơi, thư giãn, làm đẹp, gặp gỡ bạn bè."",""Rating"":10},{""Via"":""Web"",""Date Time"":{""$date"":""2022-07-05T17:52:00Z""},""Summary"":""Dịch Vụ Chăm Người Gìa"",""Full Content"":""Dịch Vụ Nuôi Bệnh***Nuôi Tại Nhà Và Tại Bệnh Viện\n\nDịch Vụ Nuôi Bệnh LH : 0968048340 – 0943058925 – 0898546537 – 0901856387 – 0911641131 – 0965799287 Gặp chị Thảo\n1 – Nuôi bệnh tại bệnh viện và tại nhà \n2 – Giúp việc nhà ăn ở lại nhà 24/24\n3 - Chăm em bé, Chăm sóc mẹ và bé sơ sinh \n4 – Nuôi sanh tại bệnh viện\n5 – Tạp vụ ks, nhà hàng, quán ăn, quán cà phê \nNhân viên Dịch Vụ Nuôi Bệnh Sao Mai có lí lịch rõ ràng,không vướng bận gia đình và đã nhiều năm kinh trong công việc. Nhân viên Dịch Vụ Nuôi Bệnh Sao Mai luôn là những người siêng năng, thật thà sẽ làm hài lòng các bạn . Dịch Vụ Nuôi Bệnh Sao Mai luôn đặt chữ tín lên hàng đầu. Đến với Dịch Vụ Nuôi Bệnh Sao Mai sẽ là sự lựa chọn tốt nhất cho gia đình bạn. \nNhân viên Dịch Vụ Nuôi Bệnh Sao Mai có cả 3 miền: Bắc – trung – nam – để quý khách hàng lựa chọn .Trân trọng\n\nDịch Vụ Nuôi Bệnh***Nuôi Tại Nhà Và Tại Bệnh Viện\nChúng tôi là những người nội trợ đảm bảo chăm chỉ nên rất thấu hiểu những khó khăn khi tìm người giúp việc ăn ở lại tại TP Phan Thiết. Để đáp ứng mọi nhu cầu của các hộ gia đình, Trung Tâm Giúp Việc Nhà Sao Mai tiếp tục cung cấp các gói dịch vụ “Giúp Việc Ăn Ở Lại Tại Tp Phan Thiết Chuyên Nghiệp” cho các gia đình, doanh nghiệp, văn phòng một cách tốt nhất…\nĐể đảm bảo uy tín chất lượng tốt của dịch vụ cần tìm giúp việc ăn ở lại tại TP Phan Thiết làm hài lòng yêu cầu của quý khách, những tiêu chí cần tìm người giúp việc của Trung tâm giúp việc nhà Trung Thực như sau:\nĐược qua đào tạo chuẩn mực và kiểm tra thường xuyên các kỹ năng để bạn sẽ nhận được người giúp việc nhà uy tín nhất:\nKỹ năng dọn dẹp trong gia đình như: vệ sinh phòng khách, phòng ngủ, bếp ăn, nhà vệ sinh,…\nKỹ năng công việc trong nhà: giặt quần áo, phơi đồ; là, gấp quần áo…\nKỹ năng nấu nướng: biết lên thực đơn món ăn, biết nấu các món cơ bản trong bữa ăn gia đình hợp khẩu vị,…\nBiết sử dụng các thiết bị trong nhà như: máy giặt, máy hút bụi, bếp ga, nồi cơm điện…\nĐược đào tạo kĩ năng giao tiếp với khách khi đến nhà để bạn cảm thấy vui vẻ khi mời bạn bè, người thân,… tới nhà.\nNgoài ra, các nhân viên nữ giúp việc ăn ở lại được đào tạo các kỹ năng xử lý các tình huống khẩn cấp về: cháy nổ, sơ cứu,… để đảm bảo an toàn cho gia đình của bạn.\ntìm người giúp việc"",""Rating"":10},{""Via"":""Android"",""Date Time"":{""$date"":""2022-03-02T19:43:00Z""},""Summary"":""Xôi Gà Bà Chiểu"",""Full Content"":""Mình đặt 5 phần xôi (trong đó có 1 Xôi Xá Xíu) giao qua Foody hôm nay 02/03/2022. Khi nhận được thì Xôi Xá Xíu nguội ngắt, chỉ có 1 miếng thịt và 1 nhúm xôi trắng mềm, còn lại là các khúc Xôi KHÔ CỨNG VÀNG KHÈ bị ngắt ra từ các góc cạnh của nồi xôi, giống như phần bị bỏ đi vậy. Mình nghĩ người múc xôi lấy riêng làm gì đó, nhưng ai lấy ra bỏ tép vô rồi giao nhầm cho khách. Mình là khách quen của quán, lần này bị giao như vậy nên hơi buồn."",""Rating"":2.6},{""Via"":""iPhone"",""Date Time"":{""$date"":""2021-10-24T13:53:00Z""},""Summary"":""Không vệ sinh"",""Full Content"":""Xôi khô\nGà đen đen\nChỗ bán xôi bẩn"",""Rating"":2.2},{""Via"":""Web"",""Date Time"":{""$date"":""2021-04-23T08:17:00Z""},""Summary"":""XÔI KHÔNG VỆ SINH"",""Full Content"":""Mình nhà xa cũng ráng tìm tới mua. NHƯNG:\n\n+ Thái độ phục vụ không tốt, không cần khách\n\n+ Chất lượng vệ sinh quá kém, ngồi ngoài vỉa hè chợ\n\n+ Bán giá mắc, không chiều lòng khách hàng , thái độ í nói mua được thì mua, khong mua thì tiễn\n\nMình ghé mua xôi lúc 10h đếm, lúc đó cũng vắng khách, mình yêu cầu 1 gói xôi lá chuối, thì k chịu gói gói mới cho mình, mà lấy gói xôi lá chuối đã gói sẵn đưa mình, còn bán giá bằng 1 hộp xôi đùi gà nữa chứ. Nóng máu thiệt lun!\n\nTừ đó giã biệt quán xôi chảnh, mắc, dơ"",""Rating"":1}]",https://www.foody.vn/ho-chi-minh/xoi-ga-ba-chieu,430
[],https://www.foody.vn/ho-chi-minh/gaxeo-chicken-bbq,431
[],https://www.foody.vn/ho-chi-minh/gaxeo-chicken-beer-bbq-vinhomes-central-park,432
[],https://www.foody.vn/ho-chi-minh/fuji-teppanyaki-sushi,433
